corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,dots,lex,,3,80,2,24,1,8640,8,0.2524917341987919,0.3080644445789702,0.0080398401595465,0.28628964596565776,0.11738781091880236,0.002390958999999853,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,lex,,4,80,2,24,1,8640,8,0.25273021384314504,0.3089951361196377,0.007972051878810602,0.28650989901717894,0.11957208920153338,0.0023753199999998627,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,lex,,6,80,2,24,1,8640,8,0.2604702602783451,0.3208628005392844,0.007774457918569161,0.2845194271096029,0.12044756373045333,0.0024825909999998167,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,znorm,0,,80,2,24,1,8640,8,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.0021863329999999848,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,znorm,1,,80,2,24,1,8640,8,0.24409112046492448,0.25946711355496604,0.30640471278349585,0.2063910103026224,0.37050058822731186,0.0020722590000000567,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,znorm,2,,80,2,24,1,8640,8,0.24637162599867116,0.2640957395888773,0.30618909575243464,0.20749033649173068,0.3715795622468305,0.001964982000000087,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,znorm,5,,80,2,24,1,8640,8,0.24778425059465584,0.26812447371940706,0.30531905735755943,0.20856785578871115,0.37172629497870485,0.0019444090000000883,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,znorm,10,,80,2,24,1,8640,8,0.24858278175993434,0.27110724690772525,0.29606752036575573,0.21174698237383607,0.3647538066810388,0.0019382210000000826,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,znorm,25,,80,2,24,1,8640,8,0.2581379847373308,0.32134682875752096,0.008903143601681237,0.2944271752313639,0.11810861882013735,0.0019440040000000792,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,znorm,50,,80,2,24,1,8640,8,0.2582448613125241,0.32161706495215164,0.007908390112121513,0.2947338003527759,0.11723888238911837,0.0020124100000000634,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,minimal,P,,,80,2,24,1,8640,10,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.0023017059999999303,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,minimal,F,,,80,2,24,1,8640,10,0.2441101686494169,0.26266470868600633,0.301380593312558,0.20502490062930345,0.3712268218685332,0.0001076109999999952,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,minimal,F_legacy,,,80,2,24,1,8640,10,0.24908695622729213,0.2700477966902638,0.30593443521711716,0.20792511956438275,0.37025215320723853,0.00018153500000000266,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,minimal,T,0,,80,2,24,1,8640,10,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.004263930000000141,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,minimal,T,1,,80,2,24,1,8640,10,0.24302851327808805,0.2568342865069369,0.3063346043347223,0.20399626620719521,0.37338191356367545,0.0029532059999996833,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,minimal,T,2,,80,2,24,1,8640,10,0.24367951268170174,0.2592630053068756,0.30632048000493933,0.20372733764672843,0.37436360791230544,0.0027809679999996778,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
